,Code,Name,ABC,Trans Type,ET Begin Time,ET Complete Time,Peak Time,Trop Peak Time,Genesis Time,Peak SLP,Peak Lon,Peak Lat,Trop Peak SLP,Trop Peak Lon,Trop Peak Lat,ET Begin SLP,ET Begin Lon,ET Begin Lat,ET Complete SLP,ET Complete Lon,ET Complete Lat,Genesis SLP,Genesis Lon,Genesis Lat
412,TC195706,Doris,B,0,1957-09-18 12:00:00,,1957-09-14 00:00:00,1957-09-14 00:00:00,1957-09-04 06:00:00,921.61,-70.5,28.83,921.61,-70.5,28.83,947.24,-51.93,42.17,,,,1007.36,-18.19,12.67
413,TC195707,Facundo,B,0,1957-09-29 06:00:00,,1957-09-28 12:00:00,1957-09-28 12:00:00,1957-09-20 12:00:00,943.52,-52.68,33.89,943.52,-52.68,33.89,963.81,-50.41,39.09,,,,1006.42,-41.77,11.63
414,TC195708,Gianna,B,1,1957-10-01 06:00:00,1957-10-02 00:00:00,1957-09-30 12:00:00,1957-09-30 12:00:00,1957-09-27 12:00:00,939.86,-64.05,39.06,939.86,-64.05,39.06,953.24,-67.92,40.94,990.66,-73.59,42.89,1001.22,-67.06,34.9
415,TC195709,Inaki,B,1,1957-10-02 18:00:00,1957-10-05 18:00:00,1957-10-04 00:00:00,1957-10-02 12:00:00,1957-09-27 18:00:00,953.9,-77.24,27.54,991.22,-86.87,22.04,988.96,-86.72,22.18,978.47,-57.38,36.33,1004.24,-95.11,19.94
416,TC195710,Jaime,B,0,1957-10-12 00:00:00,,1957-10-06 06:00:00,1957-10-06 06:00:00,1957-10-06 06:00:00,994.46,-27.59,33.41,994.46,-27.59,33.41,1012.15,-32.25,34.25,,,,994.46,-27.59,33.41
417,TC195711,Kelechi,B,-1,,,1957-10-18 18:00:00,1957-10-18 18:00:00,1957-10-14 06:00:00,998.4,-89.89,25.35,998.4,-89.89,25.35,,,,,,,1006.1,-87.12,18.34
418,TC195801,Olivia,B,0,1958-01-29 18:00:00,,1958-01-26 06:00:00,1958-01-26 06:00:00,1958-01-24 06:00:00,989.05,-52.62,34.52,989.05,-52.62,34.52,999.19,-35.99,38.25,,,,999.1,-59.91,34.07
419,TC195803,Seldoen,B,0,1958-08-18 12:00:00,,1958-08-14 00:00:00,1958-08-14 00:00:00,1958-08-05 18:00:00,912.47,-93.19,29.33,912.47,-93.19,29.33,1006.19,-81.8,39.39,,,,1009.28,-44.03,13.45
420,TC195804,Toby,B,1,1958-09-12 18:00:00,1958-09-15 06:00:00,1958-09-12 06:00:00,1958-09-12 06:00:00,1958-08-31 00:00:00,930.78,-50.49,33.13,930.78,-50.49,33.13,938.28,-49.15,37.11,975.92,-34.35,45.74,1009.17,-14.41,11.78
421,TC195805,Zoe,B,0,1958-09-21 06:00:00,,1958-09-21 06:00:00,1958-09-21 00:00:00,1958-09-11 12:00:00,933.97,-71.89,30.96,944.33,-72.58,29.84,933.97,-71.89,30.96,,,,1009.27,-36.34,13.01
422,TC195806,Alice,B,0,1958-09-30 18:00:00,,1958-09-28 18:00:00,1958-09-28 18:00:00,1958-09-17 12:00:00,942.22,-52.24,35.5,942.22,-52.24,35.5,958.12,-45.04,45.78,,,,1011.56,-10.09,9.98
423,TC195808,Candy,B,1,1958-10-16 00:00:00,1958-10-18 12:00:00,1958-10-14 06:00:00,1958-10-14 06:00:00,1958-10-07 00:00:00,985.34,-93.96,13.95,985.34,-93.96,13.95,1006.12,-92.46,18.03,1007.86,-87.0,24.34,1003.94,-82.9,16.51
424,TC195809,Dylan,B,1,1958-11-14 12:00:00,1958-11-17 06:00:00,1958-11-11 18:00:00,1958-11-11 18:00:00,1958-11-04 12:00:00,946.07,-47.22,29.52,946.07,-47.22,29.52,954.39,-53.01,33.53,988.41,-27.92,46.08,1009.38,-44.28,27.43
425,TC195905,Kiley,B,2,1959-08-17 18:00:00,1959-08-18 06:00:00,1959-08-13 00:00:00,1959-08-13 00:00:00,1959-08-06 00:00:00,913.5,-64.42,24.42,913.5,-64.42,24.42,1002.56,-75.84,44.46,998.99,-70.05,47.9,1010.27,-30.91,13.16
426,TC195907,Michelle,B,3,1959-09-02 00:00:00,1959-09-02 00:00:00,1959-08-30 18:00:00,1959-08-30 18:00:00,1959-08-19 18:00:00,922.91,-73.28,33.54,922.91,-73.28,33.54,979.67,-64.42,45.75,979.67,-64.42,45.75,1008.15,-41.19,13.09
427,TC195910,Sergio,B,-1,,,1959-10-16 12:00:00,1959-10-16 12:00:00,1959-10-14 06:00:00,994.59,-96.37,23.33,994.59,-96.37,23.33,,,,,,,1011.41,-88.8,26.69
428,TC195911,Tess,B,1,1959-10-26 12:00:00,1959-10-30 18:00:00,1959-10-24 06:00:00,1959-10-24 06:00:00,1959-10-22 18:00:00,995.38,-29.77,40.22,995.38,-29.77,40.22,1001.83,-26.73,37.33,1004.53,-26.75,28.5,998.53,-35.77,37.78
429,TC196001,Alex,C,1,1960-08-28 00:00:00,1960-09-01 00:00:00,1960-08-31 12:00:00,1960-08-27 06:00:00,1960-08-25 00:00:00,998.93,-42.4,41.54,999.11,-68.55,31.19,1001.52,-65.34,32.7,1006.23,-37.0,42.75,1010.17,-74.91,22.04
430,TC196002,Beatrice,C,0,1960-09-04 06:00:00,,1960-09-03 06:00:00,1960-09-03 06:00:00,1960-08-26 12:00:00,933.33,-53.61,30.15,933.33,-53.61,30.15,943.55,-50.41,35.84,,,,1003.52,-7.32,15.81
431,TC196003,Colin,C,0,1960-09-08 06:00:00,,1960-09-09 12:00:00,1960-09-07 00:00:00,1960-09-04 12:00:00,972.24,-51.89,48.03,993.64,-64.5,40.87,993.82,-60.67,40.65,,,,998.46,-68.21,35.95
432,TC196004,Dawn,C,0,1960-09-15 06:00:00,,1960-09-16 06:00:00,1960-09-14 18:00:00,1960-09-11 12:00:00,988.35,-49.1,43.53,997.38,-56.81,32.09,993.79,-54.45,35.06,,,,1009.35,-46.84,17.12
433,TC196006,Grace,C,0,1960-11-24 18:00:00,,1960-11-22 18:00:00,1960-11-22 18:00:00,1960-11-21 12:00:00,991.58,-36.06,34.02,991.58,-36.06,34.02,998.89,-42.28,44.18,,,,1006.64,-35.72,24.28
434,TC196007,Harrison,C,2,1960-12-11 00:00:00,1960-12-12 00:00:00,1960-12-05 06:00:00,1960-12-05 06:00:00,1960-12-01 06:00:00,955.88,-25.59,20.99,955.88,-25.59,20.99,1012.5,-26.25,26.75,1007.62,-24.5,29.75,1001.05,-27.41,29.25
435,TC196101,Janet,C,0,1961-09-04 00:00:00,,1961-09-02 18:00:00,1961-09-02 18:00:00,1961-08-31 06:00:00,993.83,-77.4,31.94,993.83,-77.4,31.94,1007.64,-82.59,37.74,,,,1013.8,-81.65,27.5
436,TC196103,Lydia,C,0,1961-09-26 00:00:00,,1961-09-20 12:00:00,1961-09-20 12:00:00,1961-09-17 00:00:00,924.85,-65.79,29.2,924.85,-65.79,29.2,1007.36,-45.19,31.09,,,,1009.0,-58.98,20.7
437,TC196104,Mario,C,1,1961-10-15 06:00:00,1961-10-16 00:00:00,1961-10-13 18:00:00,1961-10-13 18:00:00,1961-10-09 00:00:00,974.73,-35.58,40.53,974.73,-35.58,40.53,984.17,-21.7,47.01,999.49,-13.75,44.5,1010.36,-42.7,28.55
438,TC196201,Phil,C,-1,,,1962-01-24 12:00:00,1962-01-24 12:00:00,1962-01-17 00:00:00,975.4,-72.99,22.91,975.4,-72.99,22.91,,,,,,,1007.53,-61.49,23.91
439,TC196202,Song,C,1,1962-02-06 12:00:00,1962-02-07 00:00:00,1962-02-03 18:00:00,1962-02-03 18:00:00,1962-01-30 06:00:00,973.36,-28.79,33.46,973.36,-28.79,33.46,991.99,-22.84,47.13,998.08,-21.25,51.41,999.74,-63.74,21.55
440,TC196205,Audrey,C,0,1962-08-20 00:00:00,,1962-08-17 06:00:00,1962-08-17 06:00:00,1962-08-10 06:00:00,903.29,-66.04,28.17,903.29,-66.04,28.17,952.77,-62.46,38.07,,,,1009.76,-36.45,14.79
441,TC196206,Brandon,C,0,1962-09-04 12:00:00,,1962-09-05 00:00:00,1962-09-03 18:00:00,1962-08-23 18:00:00,951.82,-53.32,42.13,957.33,-65.07,34.07,971.3,-59.24,38.07,,,,1009.22,-28.68,10.98
442,TC196207,Christine,C,0,1962-09-15 00:00:00,,1962-09-16 18:00:00,1962-09-14 18:00:00,1962-09-11 00:00:00,983.24,-66.68,37.96,993.6,-70.43,32.45,992.36,-68.97,33.02,,,,1011.54,-73.25,24.28
443,TC196301,Elyse,C,-1,,,1963-04-04 06:00:00,1963-04-04 06:00:00,1963-04-03 06:00:00,996.98,-35.48,25.9,996.98,-35.48,25.9,,,,,,,1004.98,-37.44,22.09
444,TC196302,Geoffrey,C,-1,,,1963-04-08 18:00:00,1963-04-08 18:00:00,1963-04-05 00:00:00,986.98,-66.52,30.58,986.98,-66.52,30.58,,,,,,,1006.13,-66.91,23.85
445,TC196304,Jacob,C,0,1963-04-20 06:00:00,,1963-04-15 00:00:00,1963-04-15 00:00:00,1963-04-11 06:00:00,976.9,-60.56,30.26,976.9,-60.56,30.26,998.65,-51.0,30.67,,,,1004.64,-67.45,29.13
446,TC196305,Katrina,C,-1,,,1963-06-11 00:00:00,1963-06-11 00:00:00,1963-06-01 00:00:00,995.97,-66.44,39.65,995.97,-66.44,39.65,,,,,,,1006.54,-80.59,13.33
447,TC196306,Luke,C,2,1963-07-19 12:00:00,1963-07-19 18:00:00,1963-07-15 06:00:00,1963-07-15 06:00:00,1963-07-10 06:00:00,931.32,-85.46,27.45,931.32,-85.46,27.45,1002.83,-68.32,42.57,1002.24,-65.41,44.01,1011.27,-66.5,21.44
448,TC196307,Maho,C,-1,,,1963-08-09 06:00:00,1963-08-09 06:00:00,1963-08-01 12:00:00,962.59,-96.77,27.83,962.59,-96.77,27.83,,,,,,,1009.28,-76.21,19.77
449,TC196308,Nicholas,C,1,1963-08-12 18:00:00,1963-08-13 06:00:00,1963-08-13 12:00:00,1963-08-12 12:00:00,1963-08-07 00:00:00,990.45,-53.0,44.0,991.47,-67.76,39.2,993.38,-64.75,39.75,991.7,-56.25,42.5,1011.2,-80.63,30.48
450,TC196309,Peach,C,0,1963-08-18 00:00:00,,1963-08-13 18:00:00,1963-08-13 18:00:00,1963-08-12 06:00:00,993.89,-79.7,13.75,993.89,-79.7,13.75,1007.67,-95.96,18.74,,,,1007.75,-66.45,12.83
451,TC196310,Samson,C,0,1963-09-10 00:00:00,,1963-09-08 00:00:00,1963-09-08 00:00:00,1963-09-01 12:00:00,929.66,-77.98,30.55,929.66,-77.98,30.55,946.7,-77.42,33.15,,,,1009.29,-58.77,21.05
452,TC196312,Victor,C,1,1963-09-24 12:00:00,1963-09-26 06:00:00,1963-09-27 06:00:00,1963-09-24 00:00:00,1963-09-19 12:00:00,976.43,-19.75,55.5,996.45,-65.89,32.08,999.15,-65.56,34.7,987.51,-46.99,44.14,1002.07,-58.59,20.05
453,TC196313,Andy,C,0,1963-10-19 12:00:00,,1963-10-20 00:00:00,1963-10-19 06:00:00,1963-10-09 12:00:00,939.47,-46.4,38.62,941.52,-48.35,35.79,940.99,-47.8,36.57,,,,1007.71,-62.01,18.82
454,TC196401,Charlie,C,0,1964-01-13 00:00:00,,1964-01-09 18:00:00,1964-01-09 18:00:00,1964-01-08 06:00:00,998.27,-31.26,35.73,998.27,-31.26,35.73,1005.21,-28.33,39.09,,,,999.31,-32.61,32.53
455,TC196402,Dorcas,C,1,1964-04-01 00:00:00,1964-04-01 06:00:00,1964-04-01 00:00:00,1964-03-31 18:00:00,1964-03-27 12:00:00,988.14,-50.91,42.96,988.82,-54.06,40.58,988.14,-50.91,42.96,989.17,-47.64,45.09,994.34,-65.02,23.88
456,TC196403,Erik,C,1,1964-05-15 06:00:00,1964-05-17 00:00:00,1964-05-17 00:00:00,1964-05-15 00:00:00,1964-05-13 12:00:00,983.79,-74.58,37.72,994.48,-83.58,26.4,993.03,-82.78,27.5,983.79,-74.58,37.72,1003.45,-82.44,22.57
457,TC196405,Hubert,C,-1,,,1964-06-29 12:00:00,1964-06-29 12:00:00,1964-06-26 18:00:00,989.35,-94.48,12.08,989.35,-94.48,12.08,,,,,,,1006.74,-78.49,8.99
458,TC196406,Josie,C,1,1964-07-23 00:00:00,1964-07-23 12:00:00,1964-07-21 18:00:00,1964-07-21 18:00:00,1964-07-19 00:00:00,998.99,-69.26,37.19,998.99,-69.26,37.19,1005.31,-57.32,43.98,1006.89,-50.35,46.1,1016.23,-80.57,32.49
459,TC196407,Keith,C,2,1964-08-09 00:00:00,1964-08-10 00:00:00,1964-08-04 00:00:00,1964-08-04 00:00:00,1964-07-28 18:00:00,946.6,-83.96,28.04,946.6,-83.96,28.04,1010.47,-71.08,39.86,1008.01,-62.84,43.17,1012.07,-40.78,15.94
460,TC196408,Lily,C,1,1964-08-05 06:00:00,1964-08-06 00:00:00,1964-08-07 00:00:00,1964-08-03 00:00:00,1964-07-29 06:00:00,987.25,-11.5,51.0,987.44,-54.84,36.34,1002.53,-42.21,45.36,1004.74,-30.75,48.25,1008.09,-65.63,34.42
461,TC196409,Marco,C,-1,,,1964-08-16 00:00:00,1964-08-16 00:00:00,1964-08-09 00:00:00,982.58,-96.4,20.78,982.58,-96.4,20.78,,,,,,,1009.59,-55.17,15.24
462,TC196410,Noelle,C,1,1964-08-27 00:00:00,1964-08-28 00:00:00,1964-08-25 00:00:00,1964-08-25 00:00:00,1964-08-18 12:00:00,933.71,-60.72,27.57,933.71,-60.72,27.57,938.56,-58.19,37.45,970.64,-51.61,48.33,1010.19,-45.43,16.94
463,TC196412,Shannon,C,1,1964-09-09 18:00:00,1964-09-11 18:00:00,1964-09-09 18:00:00,1964-09-09 06:00:00,1964-09-06 06:00:00,960.45,-47.21,39.94,960.48,-48.57,37.1,960.45,-47.21,39.94,993.16,-25.75,45.25,1010.86,-44.27,30.63
464,TC196413,Thomas,C,-1,,,1964-10-02 12:00:00,1964-10-02 12:00:00,1964-09-22 12:00:00,994.08,-62.17,22.43,994.08,-62.17,22.43,,,,,,,1010.4,-48.6,8.79
465,TC196414,Winnie,C,0,1964-10-04 00:00:00,,1964-10-07 12:00:00,1964-10-03 18:00:00,1964-10-01 12:00:00,966.52,-40.88,44.5,998.83,-51.95,28.98,999.51,-50.42,28.43,,,,1012.07,-51.57,30.43
466,TC196415,Ana,C,1,1964-10-08 06:00:00,1964-10-16 12:00:00,1964-10-15 06:00:00,1964-10-08 00:00:00,1964-10-05 18:00:00,956.95,-38.53,48.09,1002.0,-73.99,25.21,996.41,-72.98,25.89,995.73,-33.15,44.92,1006.0,-68.93,20.84
467,TC196416,Bryan,C,1,1964-10-12 12:00:00,1964-10-14 12:00:00,1964-10-12 06:00:00,1964-10-12 06:00:00,1964-10-08 18:00:00,997.23,-42.9,19.68,997.23,-42.9,19.68,998.89,-43.54,20.77,1005.91,-41.31,30.69,1006.36,-26.33,11.77
468,TC196417,Cissy,C,0,1964-10-26 18:00:00,,1964-10-23 06:00:00,1964-10-23 06:00:00,1964-10-20 00:00:00,982.14,-46.47,31.2,982.14,-46.47,31.2,1010.75,-45.5,31.0,,,,1006.36,-64.18,28.33
469,TC196501,Gabriel,C,1,1965-01-15 06:00:00,1965-01-15 18:00:00,1965-01-11 18:00:00,1965-01-11 18:00:00,1965-01-11 06:00:00,981.84,-21.85,33.68,981.84,-21.85,33.68,1013.67,-18.75,33.0,1016.96,-19.25,30.75,989.67,-20.22,33.49
470,TC196505,Lomy,C,1,1965-07-04 00:00:00,1965-07-04 06:00:00,1965-07-05 06:00:00,1965-07-03 18:00:00,1965-06-30 12:00:00,974.22,-49.75,54.25,1001.35,-69.78,40.86,1002.63,-67.44,42.51,999.67,-62.85,46.91,1013.45,-76.65,34.13
471,TC196509,Samuel,C,1,1965-09-12 18:00:00,1965-09-13 12:00:00,1965-09-10 00:00:00,1965-09-10 00:00:00,1965-09-02 12:00:00,922.7,-61.74,30.53,922.7,-61.74,30.53,950.96,-55.67,44.13,974.4,-43.67,47.6,1012.93,-40.88,14.27
472,TC196510,Tatiana,C,1,1965-10-01 12:00:00,1965-10-02 00:00:00,1965-09-19 12:00:00,1965-09-19 12:00:00,1965-09-09 18:00:00,925.7,-60.18,23.75,925.7,-60.18,23.75,974.97,-18.15,36.61,976.12,-11.42,37.95,1006.01,-23.26,13.03
473,TC196511,William,C,0,1965-10-10 00:00:00,,1965-10-06 12:00:00,1965-10-06 12:00:00,1965-09-22 06:00:00,956.34,-11.58,32.43,956.34,-11.58,32.43,1002.67,-7.62,35.26,,,,1006.76,-16.38,10.76
474,TC196512,Aidan,C,1,1965-09-27 06:00:00,1965-09-27 12:00:00,1965-09-26 18:00:00,1965-09-26 18:00:00,1965-09-25 00:00:00,952.67,-60.77,42.1,952.67,-60.77,42.1,965.05,-57.53,45.95,982.18,-55.53,47.71,1003.51,-63.88,35.84
475,TC196513,Bella,C,1,1965-10-15 06:00:00,1965-10-16 06:00:00,1965-10-09 18:00:00,1965-10-09 18:00:00,1965-10-08 00:00:00,976.88,-28.99,13.73,976.88,-28.99,13.73,996.15,-26.75,24.24,996.71,-19.31,26.76,1002.34,-30.35,13.17
476,TC196514,Carson,C,0,1965-10-18 18:00:00,,1965-10-19 06:00:00,1965-10-18 12:00:00,1965-10-15 18:00:00,969.87,-57.19,46.53,990.57,-56.36,39.31,982.57,-55.64,41.88,,,,1008.55,-59.66,22.92
477,TC196515,Diana,C,1,1965-11-24 18:00:00,1965-11-26 00:00:00,1965-11-24 00:00:00,1965-11-24 00:00:00,1965-11-22 00:00:00,977.21,-75.48,18.76,977.21,-75.48,18.76,989.84,-72.22,23.17,1008.45,-62.5,29.0,1003.82,-80.48,11.26
478,TC196601,Erling,C,-1,,,1966-02-09 06:00:00,1966-02-09 06:00:00,1966-02-08 00:00:00,972.38,-13.44,44.89,972.38,-13.44,44.89,,,,,,,984.74,-18.84,38.41
479,TC196603,Hendrik,C,0,1966-04-03 12:00:00,,1966-03-31 06:00:00,1966-03-31 06:00:00,1966-03-26 18:00:00,979.85,-30.92,29.74,979.85,-30.92,29.74,1017.59,-31.5,28.75,,,,1009.9,-67.32,23.05
480,TC196604,Julie,C,1,1966-04-05 06:00:00,1966-04-05 18:00:00,1966-04-01 18:00:00,1966-04-01 18:00:00,1966-04-02 00:00:00,992.43,-53.39,27.73,992.43,-53.39,27.73,1000.57,-43.79,35.32,1005.58,-41.0,34.25,992.91,-51.91,28.64
481,TC196605,Kevin,C,0,1966-04-10 00:00:00,,1966-04-06 18:00:00,1966-04-06 18:00:00,1966-04-07 00:00:00,992.79,-59.76,32.41,992.79,-59.76,32.41,997.75,-58.75,42.25,,,,993.54,-58.66,32.94
482,TC196610,Shirley,C,1,1966-08-29 12:00:00,1966-09-01 12:00:00,1966-08-30 00:00:00,1966-08-29 06:00:00,1966-08-25 00:00:00,939.55,-60.98,36.16,967.22,-63.24,32.63,954.41,-62.63,33.58,999.01,-49.5,43.4,1012.42,-70.33,22.86
483,TC196611,Timothy,C,2,1966-12-09 12:00:00,1966-12-09 18:00:00,1966-12-06 18:00:00,1966-12-06 18:00:00,1966-12-06 06:00:00,969.48,-40.08,41.17,969.48,-40.08,41.17,1001.29,-26.0,37.75,1002.85,-24.5,36.75,975.96,-41.82,40.52
484,TC196703,Benjamin,C,0,1967-04-20 06:00:00,,1967-04-17 18:00:00,1967-04-17 18:00:00,1967-04-17 06:00:00,979.98,-37.78,41.91,979.98,-37.78,41.91,996.75,-13.75,45.75,,,,980.96,-43.13,40.16
485,TC196704,Carmen,C,0,1967-06-02 00:00:00,,1967-05-31 18:00:00,1967-05-31 18:00:00,1967-05-28 18:00:00,998.98,-71.7,35.74,998.98,-71.7,35.74,1005.84,-63.25,45.25,,,,1010.59,-78.52,25.4
486,TC196705,Daniel,C,0,1967-09-09 18:00:00,,1967-09-14 00:00:00,1967-09-09 12:00:00,1967-08-29 06:00:00,936.66,-42.99,31.88,958.37,-61.74,30.53,964.25,-60.26,31.28,,,,1010.64,-31.22,12.81
487,TC196707,Gregory,C,0,1967-09-26 18:00:00,,1967-09-25 00:00:00,1967-09-25 00:00:00,1967-09-13 00:00:00,911.21,-55.21,26.88,911.21,-55.21,26.88,936.9,-49.55,35.35,,,,1011.08,-29.18,9.54
488,TC196708,Hazel,C,-1,,,1967-09-25 18:00:00,1967-09-25 18:00:00,1967-09-17 12:00:00,993.7,-42.47,28.9,993.7,-42.47,28.9,,,,,,,1007.06,-14.19,13.14
489,TC196709,Joshua,C,2,1967-11-02 00:00:00,1967-11-02 12:00:00,1967-10-28 06:00:00,1967-10-28 06:00:00,1967-10-28 06:00:00,995.24,-27.51,36.0,995.24,-27.51,36.0,1003.83,-26.65,46.87,1008.59,-20.0,49.25,995.24,-27.51,36.0
490,TC196710,Kelly,C,-1,,,1967-11-16 00:00:00,1967-11-16 00:00:00,1967-11-14 12:00:00,997.49,-82.49,15.95,997.49,-82.49,15.95,,,,,,,1005.34,-84.19,16.99
491,TC196801,Luca,C,-1,,,1968-01-02 18:00:00,1968-01-02 18:00:00,1968-01-01 06:00:00,989.25,-23.31,31.4,989.25,-23.31,31.4,,,,,,,997.93,-27.39,29.96
492,TC196804,Rosalina,C,1,1968-07-14 00:00:00,1968-07-14 12:00:00,1968-07-13 18:00:00,1968-07-13 18:00:00,1968-07-09 06:00:00,999.47,-46.2,41.25,999.47,-46.2,41.25,1000.33,-42.78,42.2,1002.98,-35.01,43.7,1014.81,-54.21,25.89
493,TC196806,Tracy,C,1,1968-09-12 12:00:00,1968-09-15 18:00:00,1968-09-12 12:00:00,1968-09-12 06:00:00,1968-08-25 06:00:00,961.43,-86.4,29.65,975.9,-87.25,29.16,961.43,-86.4,29.65,1005.95,-74.58,37.72,1007.65,-31.52,12.68
494,TC196811,Daisy,C,-1,,,1968-10-22 06:00:00,1968-10-22 06:00:00,1968-10-21 06:00:00,994.69,-25.39,37.55,994.69,-25.39,37.55,,,,,,,999.62,-28.96,32.72
495,TC196812,Frederick,C,1,1968-12-20 06:00:00,1968-12-21 06:00:00,1968-12-17 18:00:00,1968-12-17 18:00:00,1968-12-17 18:00:00,995.99,-28.5,41.49,995.99,-28.5,41.49,998.51,-36.15,30.79,1006.11,-32.75,26.25,995.99,-28.5,41.49
496,TC196901,Gwyneth,C,0,1969-03-08 18:00:00,,1969-03-06 18:00:00,1969-03-06 18:00:00,1969-03-06 00:00:00,990.74,-39.91,32.89,990.74,-39.91,32.89,1006.38,-40.94,38.9,,,,993.26,-39.94,30.0
497,TC196902,Ian,C,0,1969-04-19 06:00:00,,1969-04-14 00:00:00,1969-04-14 00:00:00,1969-04-14 06:00:00,976.67,-46.55,42.28,976.67,-46.55,42.28,1005.74,-32.0,47.5,,,,977.84,-46.38,41.55
498,TC196903,Jessica,C,1,1969-09-05 00:00:00,1969-09-05 06:00:00,1969-09-04 06:00:00,1969-09-04 06:00:00,1969-08-26 12:00:00,987.98,-29.84,40.4,987.98,-29.84,40.4,993.31,-25.17,43.72,997.28,-22.65,44.76,1018.96,-35.73,34.85
499,TC196905,Lorraine,C,1,1969-09-18 18:00:00,1969-09-19 12:00:00,1969-09-19 12:00:00,1969-09-18 12:00:00,1969-09-16 18:00:00,976.9,-59.84,48.09,994.58,-67.46,38.86,992.65,-65.53,39.86,976.9,-59.84,48.09,1003.23,-73.51,36.23
500,TC196906,Manfred,C,2,1969-09-26 18:00:00,1969-09-27 00:00:00,1969-09-23 18:00:00,1969-09-23 18:00:00,1969-09-20 06:00:00,988.03,-60.0,41.18,988.03,-60.0,41.18,1008.23,-71.11,43.87,1011.12,-70.67,45.98,1010.21,-70.78,32.41
501,TC196907,Oxlip,C,1,1969-11-07 06:00:00,1969-11-10 00:00:00,1969-11-09 18:00:00,1969-11-04 12:00:00,1969-10-31 00:00:00,981.6,-14.97,47.44,983.18,-45.38,38.16,995.95,-32.86,39.66,985.37,-13.73,48.77,1009.12,-65.65,27.16
502,TC197001,Romeo,C,1,1970-06-17 18:00:00,1970-06-18 18:00:00,1970-06-17 18:00:00,1970-06-17 12:00:00,1970-06-12 06:00:00,996.14,-47.24,42.86,996.43,-50.39,41.52,996.14,-47.24,42.86,1001.63,-35.07,48.63,1008.75,-69.21,25.36
503,TC197003,Travis,C,1,1970-08-11 06:00:00,1970-08-12 00:00:00,1970-08-11 18:00:00,1970-08-10 18:00:00,1970-08-07 06:00:00,992.32,-65.61,42.12,999.92,-75.4,35.95,1000.85,-71.43,38.72,997.15,-62.17,43.71,1012.79,-80.2,23.44
504,TC197004,Yan,C,1,1970-08-27 12:00:00,1970-08-28 18:00:00,1970-08-26 12:00:00,1970-08-26 12:00:00,1970-08-23 06:00:00,938.83,-91.8,28.92,938.83,-91.8,28.92,959.36,-88.82,29.77,994.31,-85.48,32.8,1003.2,-93.73,22.16
505,TC197005,Angela,C,0,1970-09-04 00:00:00,,1970-09-01 06:00:00,1970-09-01 06:00:00,1970-08-30 12:00:00,997.22,-51.23,39.16,997.22,-51.23,39.16,1019.53,-42.25,47.5,,,,1000.07,-49.96,35.56
506,TC197006,Bernardo,C,1,1970-09-04 06:00:00,1970-09-04 12:00:00,1970-09-03 12:00:00,1970-09-03 12:00:00,1970-08-31 12:00:00,981.02,-93.36,30.56,981.02,-93.36,30.56,1002.08,-88.68,34.95,1003.3,-85.86,36.4,1007.43,-92.71,18.87
507,TC197007,Corliss,C,0,1970-09-14 00:00:00,,1970-09-08 06:00:00,1970-09-08 06:00:00,1970-09-02 00:00:00,920.24,-52.34,18.11,920.24,-52.34,18.11,974.47,-69.06,37.3,,,,1006.85,-13.73,9.68
508,TC197008,Derrick,C,3,1970-10-03 12:00:00,1970-10-03 12:00:00,1970-09-28 18:00:00,1970-09-28 18:00:00,1970-09-28 18:00:00,996.95,-25.04,36.45,996.95,-25.04,36.45,1005.49,-21.75,39.36,1005.49,-21.75,39.36,996.95,-25.04,36.45
509,TC197009,Flavia,C,-1,,,1970-11-15 18:00:00,1970-11-15 18:00:00,1970-11-13 00:00:00,970.24,-45.35,36.82,970.24,-45.35,36.82,,,,,,,1001.91,-61.2,24.94
510,TC197101,Gareth,C,-1,,,1971-06-11 00:00:00,1971-06-11 00:00:00,1971-06-06 18:00:00,995.71,-74.97,35.81,995.71,-74.97,35.81,,,,,,,1006.21,-88.77,18.69
511,TC197103,Justin,C,-1,,,1971-07-19 12:00:00,1971-07-19 12:00:00,1971-07-14 18:00:00,988.61,-96.54,22.1,988.61,-96.54,22.1,,,,,,,1010.16,-67.27,18.36
512,TC197104,Kyan,C,1,1971-08-29 00:00:00,1971-09-02 00:00:00,1971-08-28 18:00:00,1971-08-28 18:00:00,1971-08-24 00:00:00,964.41,-61.32,35.99,964.41,-61.32,35.99,967.75,-59.82,37.81,1013.13,-35.25,40.0,1005.73,-48.5,15.15
513,TC197105,Lionel,C,0,1971-09-16 12:00:00,,1971-09-15 12:00:00,1971-09-15 12:00:00,1971-09-04 12:00:00,933.98,-60.47,31.18,933.98,-60.47,31.18,938.46,-59.01,34.25,,,,1005.97,-16.22,12.35
514,TC197106,Melody,C,2,1971-09-09 12:00:00,1971-09-09 18:00:00,1971-09-10 06:00:00,1971-09-09 06:00:00,1971-09-06 12:00:00,989.57,-29.75,57.75,999.4,-35.43,44.54,997.31,-34.41,46.83,995.54,-33.5,50.0,1014.88,-38.36,36.92
515,TC197107,Oscar,C,1,1971-09-09 18:00:00,1971-09-10 12:00:00,1971-09-08 12:00:00,1971-09-08 12:00:00,1971-09-07 06:00:00,996.8,-90.31,27.27,996.8,-90.31,27.27,1002.87,-88.52,29.76,1010.4,-85.63,31.36,1005.35,-88.51,26.67
