,Code,Name,ABC,Trans Type,ET Begin Time,ET Complete Time,Peak Time,Trop Peak Time,Genesis Time,Peak SLP,Peak Lon,Peak Lat,Trop Peak SLP,Trop Peak Lon,Trop Peak Lat,ET Begin SLP,ET Begin Lon,ET Begin Lat,ET Complete SLP,ET Complete Lon,ET Complete Lat,Genesis SLP,Genesis Lon,Genesis Lat
314,TC216706,Brandon,C,1,2167-11-01 00:00:00,2167-11-01 18:00:00,2167-11-01 00:00:00,2167-10-31 18:00:00,2167-10-26 06:00:00,915.69,-49.62,41.55,916.91,-51.52,38.47,915.69,-49.62,41.55,945.33,-55.81,50.29,1010.58,-63.33,23.29
315,TC216707,Christine,C,-1,,,2167-11-07 18:00:00,2167-11-07 18:00:00,2167-11-04 18:00:00,984.58,-84.51,19.02,984.58,-84.51,19.02,,,,,,,1010.11,-78.15,12.2
316,TC216802,Elyse,C,-1,,,2168-03-21 06:00:00,2168-03-21 06:00:00,2168-03-20 06:00:00,990.83,-33.88,38.01,990.83,-33.88,38.01,,,,,,,995.09,-33.8,37.31
317,TC216803,Geoffrey,C,1,2168-04-26 00:00:00,2168-04-26 06:00:00,2168-04-26 06:00:00,2168-04-25 18:00:00,2168-04-22 06:00:00,983.3,-49.95,42.02,988.78,-55.43,36.09,987.07,-52.92,38.54,983.3,-49.95,42.02,1008.73,-72.6,24.07
318,TC216805,Jacob,C,1,2168-09-14 06:00:00,2168-09-15 12:00:00,2168-09-11 06:00:00,2168-09-11 06:00:00,2168-09-03 12:00:00,930.44,-55.23,26.02,930.44,-55.23,26.02,955.49,-54.33,40.94,994.97,-39.69,49.13,1008.61,-32.3,13.71
319,TC216806,Katrina,C,1,2168-09-27 06:00:00,2168-09-27 12:00:00,2168-09-26 12:00:00,2168-09-26 12:00:00,2168-09-14 18:00:00,995.9,-80.21,31.08,995.9,-80.21,31.08,1008.23,-79.32,34.71,1012.58,-79.43,35.35,1008.97,-17.03,10.65
320,TC216807,Luke,C,0,2168-10-03 00:00:00,,2168-10-04 12:00:00,2168-10-01 12:00:00,2168-09-23 06:00:00,941.3,-49.74,39.68,953.43,-59.68,26.37,960.54,-58.57,33.21,,,,997.26,-30.09,7.77
321,TC216808,Maho,C,-1,,,2168-11-25 18:00:00,2168-11-25 18:00:00,2168-11-23 18:00:00,994.83,-65.53,39.86,994.83,-65.53,39.86,,,,,,,997.0,-65.87,33.39
322,TC216902,Peach,C,0,2169-09-24 18:00:00,,2169-09-24 18:00:00,2169-09-24 06:00:00,2169-09-15 06:00:00,931.98,-58.48,35.6,936.58,-58.45,31.55,931.98,-58.48,35.6,,,,1007.25,-17.15,16.0
323,TC216903,Samson,C,0,2169-10-14 12:00:00,,2169-10-11 18:00:00,2169-10-11 18:00:00,2169-10-07 12:00:00,988.47,-84.08,26.68,988.47,-84.08,26.68,1010.72,-87.1,31.83,,,,1011.66,-81.72,28.63
324,TC217001,Victor,C,0,2170-01-24 12:00:00,,2170-01-19 06:00:00,2170-01-19 06:00:00,2170-01-17 18:00:00,981.44,-13.62,34.83,981.44,-13.62,34.83,1010.78,-13.75,52.5,,,,989.14,-16.94,27.67
325,TC217002,Andy,C,2,2170-01-28 12:00:00,2170-01-28 18:00:00,2170-01-26 06:00:00,2170-01-26 06:00:00,2170-01-25 12:00:00,981.99,-32.44,38.0,981.99,-32.44,38.0,999.42,-28.16,45.2,1000.85,-26.84,47.33,984.98,-31.96,35.06
326,TC217004,Charlie,C,1,2170-06-01 00:00:00,2170-06-02 00:00:00,2170-05-31 06:00:00,2170-05-31 06:00:00,2170-05-29 00:00:00,999.21,-77.02,35.38,999.21,-77.02,35.38,1001.66,-74.31,38.59,1005.39,-72.0,42.0,1007.86,-80.31,28.88
327,TC217005,Dorcas,C,0,2170-10-23 12:00:00,,2170-10-24 06:00:00,2170-10-23 06:00:00,2170-10-19 12:00:00,959.67,-59.3,46.6,988.24,-61.33,36.62,982.38,-61.1,38.09,,,,1002.21,-52.04,27.49
328,TC217006,Erik,C,-1,,,2170-12-01 06:00:00,2170-12-01 06:00:00,2170-11-29 12:00:00,993.37,-32.77,37.74,993.37,-32.77,37.74,,,,,,,997.56,-34.46,33.5
329,TC217103,Josie,C,-1,,,2171-02-17 00:00:00,2171-02-17 00:00:00,2171-02-16 06:00:00,933.42,-49.63,43.14,933.42,-49.63,43.14,,,,,,,969.53,-57.71,35.33
330,TC217104,Keith,C,-1,,,2171-04-02 06:00:00,2171-04-02 06:00:00,2171-03-30 12:00:00,969.12,-35.95,41.9,969.12,-35.95,41.9,,,,,,,984.64,-65.23,36.93
331,TC217106,Marco,C,1,2171-10-04 18:00:00,2171-10-05 12:00:00,2171-10-03 18:00:00,2171-10-03 18:00:00,2171-09-20 06:00:00,940.03,-77.4,31.94,940.03,-77.4,31.94,954.84,-72.83,37.87,972.71,-64.21,44.31,1008.88,-30.16,10.9
332,TC217108,Quinn,C,0,2171-11-04 00:00:00,,2171-11-03 06:00:00,2171-11-03 06:00:00,2171-11-01 00:00:00,991.49,-64.8,39.58,991.49,-64.8,39.58,995.07,-62.01,39.45,,,,1006.32,-73.59,28.91
333,TC217111,Winnie,C,1,2171-12-07 06:00:00,2171-12-07 18:00:00,2171-12-12 00:00:00,2171-12-07 00:00:00,2171-12-05 06:00:00,975.59,-44.12,40.87,1003.77,-64.7,23.33,1002.8,-64.1,23.38,1006.46,-62.58,23.07,1008.9,-65.41,24.25
334,TC217202,Bryan,C,3,2172-08-29 18:00:00,2172-08-29 18:00:00,2172-08-26 06:00:00,2172-08-26 06:00:00,2172-08-18 12:00:00,901.66,-82.04,24.53,901.66,-82.04,24.53,990.55,-81.67,34.65,990.55,-81.67,34.65,1008.65,-40.4,15.06
335,TC217203,Cissy,C,1,2172-09-06 18:00:00,2172-09-10 00:00:00,2172-09-04 12:00:00,2172-09-04 12:00:00,2172-08-25 18:00:00,901.92,-88.97,28.01,901.92,-88.97,28.01,996.73,-91.41,34.53,985.29,-74.75,45.0,1008.1,-30.75,16.11
336,TC217204,Dominic,C,1,2172-09-13 12:00:00,2172-09-14 18:00:00,2172-09-11 00:00:00,2172-09-11 00:00:00,2172-09-02 12:00:00,959.77,-68.56,27.56,959.77,-68.56,27.56,970.16,-61.12,40.45,994.62,-40.63,46.44,1008.82,-25.89,10.42
337,TC217205,Esther,C,-1,,,2172-09-27 00:00:00,2172-09-27 00:00:00,2172-09-22 12:00:00,962.57,-32.37,20.87,962.57,-32.37,20.87,,,,,,,1007.58,-27.07,9.25
338,TC217206,Gabriel,C,3,2172-10-29 06:00:00,2172-10-29 06:00:00,2172-10-27 12:00:00,2172-10-27 12:00:00,2172-10-22 12:00:00,924.53,-51.87,38.11,924.53,-51.87,38.11,971.0,-55.94,47.8,971.0,-55.94,47.8,1011.05,-58.7,35.26
339,TC217402,Lomy,C,1,2174-10-21 06:00:00,2174-10-21 12:00:00,2174-10-11 00:00:00,2174-10-11 00:00:00,2174-10-01 12:00:00,937.26,-48.06,30.59,937.26,-48.06,30.59,985.13,-39.2,44.53,987.98,-39.96,45.84,1009.39,-55.81,18.39
340,TC217403,Mandy,C,1,2174-10-22 00:00:00,2174-10-24 00:00:00,2174-10-22 12:00:00,2174-10-17 18:00:00,2174-10-16 12:00:00,993.26,-79.79,26.31,998.43,-87.29,22.88,994.4,-82.33,24.55,1002.14,-74.75,27.75,1004.6,-89.9,21.6
341,TC217505,Bella,C,0,2175-09-03 18:00:00,,2175-08-30 00:00:00,2175-08-30 00:00:00,2175-08-25 00:00:00,927.66,-52.01,22.47,927.66,-52.01,22.47,936.84,-51.43,39.9,,,,1007.94,-17.94,11.02
342,TC217506,Carson,C,2,2175-09-15 06:00:00,2175-09-15 12:00:00,2175-09-12 18:00:00,2175-09-12 18:00:00,2175-08-28 12:00:00,953.56,-44.4,38.25,953.56,-44.4,38.25,994.72,-30.97,49.62,998.93,-27.17,50.76,1004.95,-14.78,15.39
343,TC217509,Greta,C,1,2175-10-14 12:00:00,2175-10-17 18:00:00,2175-10-18 12:00:00,2175-10-14 06:00:00,2175-10-09 00:00:00,963.39,-36.51,49.13,982.44,-76.02,31.0,986.86,-75.74,31.88,978.28,-48.45,39.32,1008.19,-80.26,12.38
344,TC217510,Hendrik,C,0,2175-12-06 06:00:00,,2175-12-02 18:00:00,2175-12-02 18:00:00,2175-11-30 00:00:00,974.43,-48.47,43.5,974.43,-48.47,43.5,993.87,-32.5,50.5,,,,1011.13,-68.3,33.31
345,TC217602,Kevin,C,0,2176-10-10 12:00:00,,2176-10-09 18:00:00,2176-10-09 18:00:00,2176-10-02 12:00:00,936.45,-57.72,36.8,936.45,-57.72,36.8,952.95,-55.56,44.62,,,,1015.81,-54.88,30.19
346,TC217803,Shirley,C,1,2178-07-08 12:00:00,2178-07-08 18:00:00,2178-07-06 12:00:00,2178-07-06 12:00:00,2178-06-25 06:00:00,957.08,-84.66,29.16,957.08,-84.66,29.16,1006.99,-85.45,37.04,1008.85,-84.98,37.91,1012.17,-25.56,7.42
347,TC217805,Wendy,C,3,2178-11-02 06:00:00,2178-11-02 06:00:00,2178-10-30 18:00:00,2178-10-30 18:00:00,2178-10-27 12:00:00,996.96,-58.67,34.42,996.96,-58.67,34.42,1008.74,-57.75,36.75,1008.74,-57.75,36.75,1006.09,-65.42,36.46
348,TC217807,Benjamin,C,1,2178-12-14 18:00:00,2178-12-15 06:00:00,2178-12-15 06:00:00,2178-12-14 12:00:00,2178-12-12 06:00:00,989.06,-40.2,50.69,990.96,-50.03,44.83,989.25,-47.05,47.01,989.06,-40.2,50.69,996.89,-60.26,33.02
349,TC217901,Daniel,C,1,2179-01-13 12:00:00,2179-01-14 00:00:00,2179-01-17 18:00:00,2179-01-09 18:00:00,2179-01-09 06:00:00,944.26,-20.43,48.03,989.04,-50.78,36.88,994.08,-42.17,32.16,994.62,-38.61,31.2,989.76,-49.98,40.05
350,TC217904,Hazel,C,1,2179-07-05 06:00:00,2179-07-05 18:00:00,2179-07-03 12:00:00,2179-07-03 12:00:00,2179-06-26 00:00:00,965.55,-68.83,38.61,965.55,-68.83,38.61,981.05,-54.52,43.71,981.04,-46.58,46.36,1016.88,-80.99,28.95
351,TC217905,Joshua,C,-1,,,2179-08-11 18:00:00,2179-08-11 18:00:00,2179-08-07 00:00:00,928.09,-87.94,18.52,928.09,-87.94,18.52,,,,,,,1012.2,-45.61,13.77
352,TC218001,Kelly,C,1,2180-08-27 18:00:00,2180-09-01 18:00:00,2180-08-27 18:00:00,2180-08-27 12:00:00,2180-08-21 12:00:00,941.46,-54.18,35.78,962.81,-55.24,34.72,941.46,-54.18,35.78,978.76,-17.96,44.38,1007.0,-34.42,15.2
353,TC218002,Luca,C,0,2180-10-04 06:00:00,,2180-09-17 18:00:00,2180-09-17 18:00:00,2180-09-09 06:00:00,924.63,-50.52,28.16,924.63,-50.52,28.16,1013.29,-19.75,52.25,,,,1005.53,-15.8,15.71
354,TC218103,Rosalina,C,2,2181-05-22 06:00:00,2181-05-22 12:00:00,2181-05-16 06:00:00,2181-05-16 06:00:00,2181-05-13 00:00:00,955.89,-88.0,29.5,955.89,-88.0,29.5,1002.55,-63.87,39.79,1003.53,-62.75,41.5,1004.48,-97.26,25.28
355,TC218104,Skyler,C,1,2181-06-11 18:00:00,2181-06-13 00:00:00,2181-06-12 00:00:00,2181-06-11 12:00:00,2181-06-08 06:00:00,985.13,-69.63,38.83,988.12,-69.45,36.16,986.75,-69.41,37.36,1007.8,-73.04,43.47,1008.51,-77.04,32.19
356,TC218108,Blaise,C,0,2181-10-24 00:00:00,,2181-10-24 12:00:00,2181-10-23 18:00:00,2181-10-20 18:00:00,914.41,-54.62,36.43,922.35,-58.9,33.68,916.65,-57.91,34.14,,,,998.28,-55.29,30.85
357,TC218201,Daisy,C,1,2182-06-10 00:00:00,2182-06-10 06:00:00,2182-06-08 12:00:00,2182-06-08 12:00:00,2182-05-27 18:00:00,969.1,-63.6,38.15,969.1,-63.6,38.15,973.21,-55.85,45.35,976.52,-56.54,47.14,1006.57,-78.8,6.44
358,TC218202,Frederick,C,0,2182-06-09 00:00:00,,2182-06-05 18:00:00,2182-06-05 18:00:00,2182-06-02 18:00:00,998.06,-54.35,24.98,998.06,-54.35,24.98,1010.3,-46.0,33.0,,,,1004.29,-65.9,17.68
359,TC218204,Ian,C,1,2182-08-31 06:00:00,2182-08-31 12:00:00,2182-08-28 12:00:00,2182-08-28 12:00:00,2182-08-21 18:00:00,987.68,-80.48,29.89,987.68,-80.48,29.89,997.29,-70.61,44.82,1000.38,-67.26,46.49,1010.39,-43.64,14.9
360,TC218205,Jessica,C,1,2182-09-12 06:00:00,2182-09-12 18:00:00,2182-09-10 18:00:00,2182-09-10 18:00:00,2182-09-01 06:00:00,941.75,-79.85,29.14,941.75,-79.85,29.14,1000.61,-84.12,35.75,1004.03,-81.36,38.68,1011.73,-29.6,11.9
361,TC218206,Kyle,C,1,2182-09-19 06:00:00,2182-09-20 18:00:00,2182-09-18 12:00:00,2182-09-18 12:00:00,2182-09-10 00:00:00,955.79,-66.37,32.71,955.79,-66.37,32.71,979.64,-66.49,37.16,996.94,-53.5,45.7,1008.69,-34.21,10.95
362,TC218304,Romeo,C,2,2183-09-04 18:00:00,2183-09-05 12:00:00,2183-09-02 00:00:00,2183-09-02 00:00:00,2183-08-28 18:00:00,991.09,-87.82,30.41,991.09,-87.82,30.41,1007.65,-94.76,42.3,1002.63,-86.56,47.49,1002.12,-72.46,23.51
363,TC218306,Travis,C,1,2183-09-25 00:00:00,2183-09-29 00:00:00,2183-09-26 12:00:00,2183-09-24 18:00:00,2183-09-22 00:00:00,944.56,-57.61,37.7,991.69,-65.9,34.77,982.1,-65.53,35.62,970.35,-20.5,52.25,1010.03,-68.23,30.28
364,TC218307,Yan,C,2,2183-11-08 00:00:00,2183-11-08 06:00:00,2183-11-01 12:00:00,2183-11-01 12:00:00,2183-10-28 00:00:00,956.58,-65.06,37.66,956.58,-65.06,37.66,1002.8,-34.02,45.09,1000.15,-33.37,47.6,1003.89,-70.35,28.26
365,TC218403,Corliss,C,0,2184-09-30 00:00:00,,2184-10-02 06:00:00,2184-09-29 18:00:00,2184-09-22 12:00:00,927.62,-51.23,39.16,972.27,-62.67,29.4,974.86,-60.12,29.62,,,,1004.23,-18.41,12.78
366,TC218405,Flavia,C,2,2184-11-20 18:00:00,2184-11-21 06:00:00,2184-11-15 00:00:00,2184-11-15 00:00:00,2184-11-13 00:00:00,940.58,-32.29,41.37,940.58,-32.29,41.37,1005.85,-8.5,37.75,1012.11,-9.25,36.75,977.67,-48.01,30.02
367,TC218406,Gareth,C,-1,,,2184-12-20 06:00:00,2184-12-20 06:00:00,2184-12-15 12:00:00,951.77,-35.77,39.96,951.77,-35.77,39.96,,,,,,,999.85,-74.27,36.62
368,TC218502,Justin,C,0,2185-01-24 06:00:00,,2185-01-24 12:00:00,2185-01-24 00:00:00,2185-01-22 06:00:00,996.27,-32.56,44.31,997.78,-38.96,40.16,997.02,-35.76,42.24,,,,1004.69,-33.6,32.67
369,TC218505,Melody,C,0,2185-10-08 06:00:00,,2185-10-05 12:00:00,2185-10-05 12:00:00,2185-10-04 18:00:00,991.74,-90.07,23.89,991.74,-90.07,23.89,1006.82,-82.75,32.75,,,,997.06,-92.58,21.92
370,TC218506,Oscar,C,2,2185-10-30 06:00:00,2185-10-30 18:00:00,2185-10-29 06:00:00,2185-10-29 06:00:00,2185-10-25 12:00:00,959.89,-85.37,28.82,959.89,-85.37,28.82,1005.31,-85.33,32.94,1006.01,-82.79,36.09,1007.3,-89.14,22.12
371,TC218602,Torie,C,2,2186-08-17 12:00:00,2186-08-18 00:00:00,2186-08-15 06:00:00,2186-08-15 06:00:00,2186-08-06 12:00:00,911.61,-87.08,27.0,911.61,-87.08,27.0,998.55,-90.24,35.99,1000.29,-87.91,37.85,1007.4,-34.54,15.31
372,TC218603,Yoshi,C,-1,,,2186-08-07 06:00:00,2186-08-07 06:00:00,2186-08-06 18:00:00,998.76,-16.06,13.01,998.76,-16.06,13.01,,,,,,,1004.75,-14.32,11.83
373,TC218604,Angelo,C,0,2186-09-18 12:00:00,,2186-09-12 06:00:00,2186-09-12 06:00:00,2186-09-05 12:00:00,940.7,-58.64,30.36,940.7,-58.64,30.36,955.05,-50.39,41.52,,,,1010.22,-35.16,14.09
374,TC218605,Brenda,C,0,2186-10-26 18:00:00,,2186-10-27 12:00:00,2186-10-26 12:00:00,2186-10-23 18:00:00,963.96,-31.9,48.54,995.39,-42.39,36.96,988.21,-40.34,38.85,,,,1012.24,-42.5,37.3
375,TC218606,Cole,C,2,2187-01-02 18:00:00,2187-01-03 00:00:00,2186-12-30 18:00:00,2186-12-30 18:00:00,2186-12-31 00:00:00,994.19,-49.3,32.78,994.19,-49.3,32.78,1000.74,-46.03,32.17,1001.63,-45.19,31.49,995.78,-47.91,33.31
376,TC218701,Doris,C,0,2187-05-31 06:00:00,,2187-05-28 12:00:00,2187-05-28 12:00:00,2187-05-27 00:00:00,988.23,-57.76,39.34,988.23,-57.76,39.34,997.77,-52.5,45.75,,,,1003.44,-60.83,32.5
377,TC218703,Gianna,C,-1,,,2187-09-27 18:00:00,2187-09-27 18:00:00,2187-09-23 06:00:00,991.83,-40.2,47.58,991.83,-40.2,47.58,,,,,,,1007.08,-68.14,38.74
378,TC218704,Inaki,C,-1,,,2187-10-09 00:00:00,2187-10-09 00:00:00,2187-10-03 18:00:00,967.92,-44.18,43.7,967.92,-44.18,43.7,,,,,,,1012.72,-58.0,27.85
379,TC218705,Jaime,C,1,2187-11-11 12:00:00,2187-11-12 06:00:00,2187-11-11 00:00:00,2187-11-11 00:00:00,2187-11-06 06:00:00,945.32,-61.25,36.9,945.32,-61.25,36.9,954.19,-56.49,41.55,982.83,-42.47,47.53,1009.21,-63.84,26.1
380,TC218801,Kelechi,C,1,2188-03-03 12:00:00,2188-03-05 18:00:00,2188-03-05 00:00:00,2188-03-03 06:00:00,2188-03-01 18:00:00,962.04,-26.54,47.35,992.4,-35.43,36.4,991.15,-34.42,38.61,970.72,-26.91,51.62,997.39,-45.35,33.21
381,TC218803,Micah,C,0,2188-07-29 00:00:00,,2188-07-27 06:00:00,2188-07-27 06:00:00,2188-07-25 00:00:00,991.57,-87.61,29.57,991.57,-87.61,29.57,1005.17,-92.09,32.4,,,,1016.31,-80.85,31.64
382,TC218804,Olivia,C,1,2188-10-15 00:00:00,2188-10-16 00:00:00,2188-10-16 12:00:00,2188-10-11 12:00:00,2188-10-07 18:00:00,994.36,-50.99,46.92,995.51,-66.34,36.98,1001.19,-65.9,39.02,1001.66,-59.1,44.13,1014.96,-71.18,37.25
383,TC218805,Ruben,C,3,2188-11-08 12:00:00,2188-11-08 12:00:00,2188-11-15 18:00:00,2188-11-07 06:00:00,2188-11-05 18:00:00,956.72,-30.1,40.36,999.92,-68.43,34.0,1002.16,-67.33,31.66,1002.16,-67.33,31.66,1007.63,-68.55,31.19
384,TC218901,Toby,C,0,2189-02-18 06:00:00,,2189-02-17 00:00:00,2189-02-17 00:00:00,2189-02-13 00:00:00,967.35,-29.26,44.1,967.35,-29.26,44.1,970.56,-12.96,50.46,,,,1000.62,-48.5,34.19
385,TC218905,Candy,C,0,2189-05-16 18:00:00,,2189-05-15 06:00:00,2189-05-15 06:00:00,2189-05-13 18:00:00,990.92,-60.59,39.19,990.92,-60.59,39.19,999.15,-58.18,43.64,,,,995.76,-64.01,38.01
386,TC218906,Dylan,C,-1,,,2189-08-09 06:00:00,2189-08-09 06:00:00,2189-08-06 18:00:00,999.57,-23.22,15.06,999.57,-23.22,15.06,,,,,,,1007.95,-14.03,9.44
387,TC218908,Giovanni,C,2,2189-11-14 18:00:00,2189-11-15 00:00:00,2189-11-09 18:00:00,2189-11-09 18:00:00,2189-11-05 00:00:00,949.31,-45.24,39.2,949.31,-45.24,39.2,975.29,-22.25,53.5,975.02,-25.25,56.0,1007.98,-74.11,28.08
388,TC218909,Ivy,C,0,2189-12-12 12:00:00,,2189-12-02 06:00:00,2189-12-02 06:00:00,2189-11-28 00:00:00,928.07,-38.32,32.06,928.07,-38.32,32.06,934.78,-36.41,29.19,,,,1011.12,-38.51,25.61
389,TC219001,Jack,C,2,2190-02-14 06:00:00,2190-02-14 18:00:00,2190-02-13 06:00:00,2190-02-13 06:00:00,2190-02-11 12:00:00,979.77,-32.91,35.03,979.77,-32.91,35.03,986.02,-31.87,31.67,990.2,-26.99,30.76,987.29,-37.82,35.77
390,TC219002,Kiley,C,1,2190-09-03 12:00:00,2190-09-06 00:00:00,2190-09-04 18:00:00,2190-09-01 18:00:00,2190-08-25 12:00:00,935.09,-60.45,39.01,943.75,-68.79,26.52,942.4,-70.89,33.19,939.94,-42.18,50.54,1011.57,-29.72,16.73
391,TC219003,Luigi,C,0,2190-09-04 00:00:00,,2190-08-31 00:00:00,2190-08-31 00:00:00,2190-08-29 12:00:00,994.3,-20.47,19.83,994.3,-20.47,19.83,1015.07,-28.75,29.25,,,,1002.86,-16.03,15.82
392,TC219004,Michelle,C,0,2190-09-16 00:00:00,,2190-09-10 18:00:00,2190-09-10 18:00:00,2190-09-07 12:00:00,996.84,-38.75,22.6,996.84,-38.75,22.6,1002.06,-35.82,41.71,,,,1004.23,-25.22,13.94
393,TC219005,Ollie,C,1,2190-09-30 06:00:00,2190-10-01 00:00:00,2190-09-19 06:00:00,2190-09-19 06:00:00,2190-09-10 06:00:00,923.97,-52.9,27.34,923.97,-52.9,27.34,1003.13,-29.92,43.14,1004.07,-26.48,41.59,1003.95,-12.82,9.46
394,TC219006,Rosita,C,0,2190-10-06 00:00:00,,2190-10-02 06:00:00,2190-10-02 06:00:00,2190-09-26 06:00:00,994.39,-39.5,22.88,994.39,-39.5,22.88,1007.55,-47.0,28.75,,,,1003.19,-15.71,16.42
395,TC219007,Sergio,C,1,2190-11-17 12:00:00,2190-11-20 12:00:00,2190-11-13 12:00:00,2190-11-13 12:00:00,2190-11-04 00:00:00,900.04,-85.66,19.61,900.04,-85.66,19.61,920.27,-80.08,21.68,981.25,-49.3,41.08,1008.27,-78.43,15.54
396,TC219008,Tess,C,1,2190-11-17 06:00:00,2190-11-18 12:00:00,2190-11-13 06:00:00,2190-11-13 06:00:00,2190-11-06 18:00:00,945.86,-57.77,33.12,945.86,-57.77,33.12,978.43,-56.9,37.77,967.2,-29.04,51.12,1005.86,-65.42,19.69
397,TC219102,Alex,C,1,2191-09-09 12:00:00,2191-09-11 00:00:00,2191-09-09 18:00:00,2191-09-09 06:00:00,2191-08-28 12:00:00,920.35,-56.99,42.19,928.44,-61.1,38.09,926.25,-59.21,40.19,984.72,-40.68,50.61,1006.19,-26.35,13.81
398,TC219103,Beatrice,C,1,2191-09-14 00:00:00,2191-09-16 12:00:00,2191-09-14 06:00:00,2191-09-13 18:00:00,2191-09-08 12:00:00,953.21,-58.58,34.69,962.29,-60.39,31.46,964.1,-59.53,33.14,1000.29,-35.5,44.25,1011.01,-40.97,13.41
399,TC219104,Colin,C,-1,,,2191-09-18 00:00:00,2191-09-18 00:00:00,2191-09-16 00:00:00,990.7,-84.21,16.09,990.7,-84.21,16.09,,,,,,,1006.88,-69.17,14.6
400,TC219201,Ernest,C,0,2192-05-14 18:00:00,,2192-05-14 00:00:00,2192-05-14 00:00:00,2192-05-11 18:00:00,991.78,-79.49,32.61,991.78,-79.49,32.61,1007.05,-80.64,32.72,,,,1007.71,-79.73,25.68
401,TC219202,Grace,C,0,2192-06-01 18:00:00,,2192-05-29 00:00:00,2192-05-29 00:00:00,2192-05-26 18:00:00,986.21,-55.57,33.26,986.21,-55.57,33.26,1006.28,-41.03,43.93,,,,1001.5,-76.07,33.14
402,TC219203,Harrison,C,0,2192-07-03 12:00:00,,2192-07-01 18:00:00,2192-07-01 18:00:00,2192-06-25 18:00:00,986.79,-72.15,39.49,986.79,-72.15,39.49,1008.01,-65.27,46.26,,,,1018.31,-81.15,32.76
403,TC219205,Kinen,C,0,2192-08-29 12:00:00,,2192-08-29 06:00:00,2192-08-29 06:00:00,2192-08-24 06:00:00,970.77,-45.28,39.75,970.77,-45.28,39.75,972.74,-42.83,40.46,,,,1016.51,-50.96,32.71
404,TC219206,Lydia,C,0,2192-09-16 00:00:00,,2192-09-10 06:00:00,2192-09-10 06:00:00,2192-09-09 06:00:00,999.94,-23.56,18.59,999.94,-23.56,18.59,1017.52,-52.0,24.0,,,,1008.09,-19.85,17.03
405,TC219208,Nicole,C,-1,,,2192-09-18 18:00:00,2192-09-18 18:00:00,2192-09-16 06:00:00,996.21,-19.42,19.66,996.21,-19.42,19.66,,,,,,,1006.67,-9.42,16.45
406,TC219209,Phil,C,0,2192-11-19 06:00:00,,2192-11-17 06:00:00,2192-11-17 06:00:00,2192-11-13 06:00:00,969.35,-49.74,41.29,969.35,-49.74,41.29,997.39,-52.27,50.88,,,,996.76,-64.63,31.17
